"ID","Acc","Dev","Cal","Paid","Outstanding","Incurred","PaidIncr"
7310,2004,2,2005,8820,1489170,1497990,0
7310,2004,3,2006,119717,1520581,1640298,110897
7310,2004,4,2007,119717,1076557,1196273,0
7310,2004,5,2008,415479,1600263,2015742,295762
7310,2004,6,2009,415479,1042495,1457975,0
7310,2004,7,2010,453736,907757,1361492,38257
7310,2004,8,2011,695583,708058,1403641,241847
7310,2004,9,2012,695583,287490,983073,0
7310,2004,10,2013,778882,228405,1007287,83299
7310,2004,11,2014,778882,44961,823844,0
7310,2004,12,2015,1295314,248202,1543516,516432
7310,2004,13,2016,1295314,296865,1592179,0
7310,2004,14,2017,1295314,14589,1309902,0
7311,2004,1,2004,1144,896873,898016,1144
7311,2004,2,2005,165544,1027302,1192845,164400
7311,2004,3,2006,165544,1022371,1187915,0
7311,2004,4,2007,165544,1091444,1256988,0
7311,2004,5,2008,190096,732756,922852,24552
7311,2004,6,2009,366392,955594,1321986,176296
7311,2004,7,2010,472920,703771,1176691,106528
7311,2004,8,2011,472920,563156,1036076,0
7311,2004,9,2012,738929,647326,1386254,266009
7311,2004,10,2013,738929,181130,920059,0
7311,2004,11,2014,738929,140425,879354,0
7311,2004,12,2015,738929,8911,747839,0
7311,2004,13,2016,911736,339965,1251701,172807
7311,2004,14,2017,911736,11820,923556,0
7312,2004,1,2004,5379,694810,700188,5379
7312,2004,2,2005,81388,723516,804904,76009
7312,2004,3,2006,81388,852781,934169,0
7312,2004,4,2007,81388,594315,675702,0
7312,2004,5,2008,115180,608042,723223,33792
7312,2004,6,2009,115180,547912,663093,0
7312,2004,7,2010,415473,490793,906266,300293
7312,2004,8,2011,476572,410906,887478,61099
7312,2004,9,2012,498063,434344,932407,21491
7312,2004,10,2013,498063,110592,608655,0
7312,2004,11,2014,710551,795753,1506304,212488
7312,2004,12,2015,710551,50728,761279,0
7312,2004,13,2016,710551,55990,766541,0
7312,2004,14,2017,710551,1919,712471,0
7313,2004,1,2004,588,754573,755161,588
7313,2004,2,2005,1336,1305979,1307315,748
7313,2004,3,2006,54859,1286928,1341787,53523
7313,2004,4,2007,54859,839708,894567,0
7313,2004,5,2008,147280,921871,1069152,92421
7313,2004,6,2009,401572,821851,1223424,254292
7313,2004,7,2010,727999,1219548,1947548,326427
7313,2004,8,2011,727999,663396,1391395,0
7313,2004,9,2012,727999,273599,1001598,0
7313,2004,10,2013,1040625,382797,1423422,312626
7313,2004,11,2014,1040625,161357,1201982,0
7313,2004,12,2015,1040625,33090,1073715,0
7313,2004,13,2016,1040625,52951,1093575,0
7313,2004,14,2017,1040625,5964,1046588,0
7314,2004,1,2004,554,633997,634551,554
7314,2004,2,2005,3827,941676,945503,3273
7314,2004,3,2006,8144,927614,935759,4317
7314,2004,4,2007,243755,1115201,1358956,235611
7314,2004,5,2008,317893,1172449,1490342,74138
7314,2004,6,2009,380310,946286,1326596,62417
7314,2004,7,2010,641805,1046290,1688094,261495
7314,2004,8,2011,641805,646579,1288384,0
7314,2004,9,2012,642647,648535,1291182,842
7314,2004,10,2013,642647,140922,783569,0
7314,2004,11,2014,657423,105807,763230,14776
7314,2004,12,2015,1012175,176737,1188912,354752
7314,2004,13,2016,1012175,46742,1058917,0
7314,2004,14,2017,1012175,2445,1014619,0
7315,2004,1,2004,35,1397952,1397986,35
7315,2004,2,2005,1031,2148585,2149616,996
7315,2004,3,2006,53777,1859427,1913204,52746
7315,2004,4,2007,401302,1615612,2016914,347525
7315,2004,5,2008,401302,1246870,1648171,0
7315,2004,6,2009,933684,1784215,2717898,532382
7315,2004,7,2010,933684,975418,1909102,0
7315,2004,8,2011,933684,603550,1537234,0
7315,2004,9,2012,933684,318097,1251780,0
7315,2004,10,2013,1477971,1067027,2544999,544287
7315,2004,11,2014,1477971,71843,1549814,0
7315,2004,12,2015,1477971,37272,1515244,0
7315,2004,13,2016,1477971,14119,1492090,0
7315,2004,14,2017,1477971,2272,1480243,0
7316,2004,1,2004,1526,697805,699330,1526
7316,2004,2,2005,4293,734258,738551,2767
7316,2004,3,2006,69370,939014,1008384,65077
7316,2004,4,2007,71585,841012,912597,2215
7316,2004,5,2008,71585,611997,683581,0
7316,2004,6,2009,136887,554676,691563,65302
7316,2004,7,2010,527594,420005,947598,390707
7316,2004,8,2011,527594,261686,789280,0
7316,2004,9,2012,612120,596315,1208436,84526
7316,2004,10,2013,709490,594591,1304081,97370
7316,2004,11,2014,709490,134950,844441,0
7316,2004,12,2015,709490,135541,845031,0
7316,2004,13,2016,709490,62198,771688,0
7316,2004,14,2017,709490,19792,729282,0
7317,2004,1,2004,5586,979483,985069,5586
7317,2004,2,2005,119044,1021860,1140904,113458
7317,2004,3,2006,119044,1063458,1182502,0
7317,2004,4,2007,147810,1077509,1225319,28766
7317,2004,5,2008,147810,734798,882609,0
7317,2004,6,2009,179898,605017,784915,32088
7317,2004,7,2010,236962,497373,734334,57064
7317,2004,8,2011,503840,589057,1092897,266878
7317,2004,9,2012,912446,499851,1412298,408606
7317,2004,10,2013,912446,284847,1197294,0
7317,2004,11,2014,912446,62922,975369,0
7317,2004,12,2015,912446,28653,941100,0
7317,2004,13,2016,912446,23190,935636,0
7317,2004,14,2017,912446,1639,914086,0
7318,2004,1,2004,898,1393981,1394879,898
7318,2004,2,2005,1328,1206555,1207883,430
7318,2004,3,2006,55831,1262493,1318323,54503
7318,2004,4,2007,80664,1205325,1285989,24833
7318,2004,5,2008,80664,1009912,1090576,0
7318,2004,6,2009,379743,1012739,1392482,299079
7318,2004,7,2010,552099,1076794,1628893,172356
7318,2004,8,2011,552099,353624,905723,0
7318,2004,9,2012,780456,431159,1211615,228357
7318,2004,10,2013,1159251,489977,1649228,378795
7318,2004,11,2014,1159251,470977,1630228,0
7318,2004,12,2015,1159251,77496,1236747,0
7318,2004,13,2016,1159251,3471,1162721,0
7318,2004,14,2017,1159251,45459,1204710,0
7319,2004,1,2004,3271,1028808,1032079,3271
7319,2004,2,2005,3271,1063201,1066472,0
7319,2004,3,2006,6020,963892,969912,2749
7319,2004,4,2007,45955,873467,919422,39935
7319,2004,5,2008,157519,866042,1023561,111564
7319,2004,6,2009,394093,1124186,1518279,236574
7319,2004,7,2010,519283,777758,1297041,125190
7319,2004,8,2011,519283,464656,983940,0
7319,2004,9,2012,686712,354065,1040777,167429
7319,2004,10,2013,881096,296958,1178054,194384
7319,2004,11,2014,881096,95979,977075,0
7319,2004,12,2015,1027252,126671,1153923,146156
7319,2004,13,2016,1061548,875497,1937045,34296
7319,2004,14,2017,1061548,23902,1085450,0
7320,2004,1,2004,710,1076955,1077665,710
7320,2004,2,2005,4925,1333221,1338147,4215
7320,2004,3,2006,6743,1414193,1420935,1818
7320,2004,4,2007,177584,1235791,1413375,170841
7320,2004,5,2008,240647,1119547,1360194,63063
7320,2004,6,2009,560555,1388992,1949547,319908
7320,2004,7,2010,589444,779211,1368656,28889
7320,2004,8,2011,589444,622079,1211523,0
7320,2004,9,2012,652552,290850,943402,63108
7320,2004,10,2013,923929,416426,1340355,271377
7320,2004,11,2014,923929,68058,991987,0
7320,2004,12,2015,978120,120892,1099012,54191
7320,2004,13,2016,993899,36922,1030822,15779
7320,2004,14,2017,993899,4586,998485,0
7321,2004,1,2004,805,1273361,1274166,805
7321,2004,2,2005,934,993632,994566,129
7321,2004,3,2006,63854,1296327,1360182,62920
7321,2004,4,2007,63854,1334769,1398623,0
7321,2004,5,2008,378642,1390126,1768768,314788
7321,2004,6,2009,378642,601589,980231,0
7321,2004,7,2010,378642,522149,900791,0
7321,2004,8,2011,893778,954427,1848205,515136
7321,2004,9,2012,893778,810067,1703845,0
7321,2004,10,2013,893778,174804,1068582,0
7321,2004,11,2014,893778,122487,1016265,0
7321,2004,12,2015,893778,58351,952129,0
7321,2004,13,2016,1019422,76159,1095581,125644
7321,2004,14,2017,1019422,6363,1025785,0
7322,2004,1,2004,105,930583,930688,105
7322,2004,2,2005,318,1065049,1065367,213
7322,2004,3,2006,35174,1157550,1192723,34856
7322,2004,4,2007,239888,909546,1149434,204714
7322,2004,5,2008,239888,614347,854235,0
7322,2004,6,2009,239888,428135,668023,0
7322,2004,7,2010,520664,773216,1293880,280776
7322,2004,8,2011,520664,414719,935383,0
7322,2004,9,2012,520664,411381,932045,0
7322,2004,10,2013,731500,467725,1199225,210836
7322,2004,11,2014,731500,87514,819013,0
7322,2004,12,2015,731500,70824,802323,0
7322,2004,13,2016,731500,9122,740622,0
7322,2004,14,2017,731500,1462,732961,0
7323,2004,1,2004,2514,735856,738370,2514
7323,2004,2,2005,9553,877583,887136,7039
7323,2004,3,2006,63189,1081749,1144939,53636
7323,2004,4,2007,63189,689660,752850,0
7323,2004,5,2008,130630,673528,804158,67441
7323,2004,6,2009,306464,627889,934353,175834
7323,2004,7,2010,306464,523093,829557,0
7323,2004,8,2011,307570,322020,629590,1106
7323,2004,9,2012,559632,382839,942471,252062
7323,2004,10,2013,789191,349386,1138577,229559
7323,2004,11,2014,807256,421445,1228701,18065
7323,2004,12,2015,807256,37159,844415,0
7323,2004,13,2016,807256,5644,812900,0
7323,2004,14,2017,807256,71172,878428,0
7324,2004,1,2004,13606,917517,931122,13606
7324,2004,2,2005,13606,695224,708830,0
7324,2004,3,2006,13606,999976,1013582,0
7324,2004,4,2007,49222,911059,960280,35616
7324,2004,5,2008,221722,897542,1119265,172500
7324,2004,6,2009,373062,755663,1128726,151340
7324,2004,7,2010,373062,598298,971360,0
7324,2004,8,2011,770084,675247,1445331,397022
7324,2004,9,2012,770084,395407,1165490,0
7324,2004,10,2013,770084,403101,1173185,0
7324,2004,11,2014,1004767,272681,1277449,234683
7324,2004,12,2015,1005148,208666,1213814,381
7324,2004,13,2016,1005148,117900,1123048,0
7324,2004,14,2017,1005148,1829,1006977,0
7325,2004,1,2004,140,810838,810978,140
7325,2004,2,2005,8505,780567,789071,8365
7325,2004,3,2006,22218,1173469,1195687,13713
7325,2004,4,2007,153241,927101,1080341,131023
7325,2004,5,2008,153241,714292,867532,0
7325,2004,6,2009,173214,670128,843342,19973
7325,2004,7,2010,405484,639065,1044549,232270
7325,2004,8,2011,740154,879241,1619395,334670
7325,2004,9,2012,740154,239973,980127,0
7325,2004,10,2013,753155,546270,1299425,13001
7325,2004,11,2014,753155,122760,875915,0
7325,2004,12,2015,753155,142658,895813,0
7325,2004,13,2016,753155,10023,763178,0
7325,2004,14,2017,753155,3726,756881,0
7326,2004,1,2004,6,632655,632661,6
7326,2004,2,2005,17489,837031,854520,17483
7326,2004,3,2006,17489,526319,543808,0
7326,2004,4,2007,30694,510950,541644,13205
7326,2004,5,2008,70316,563707,634023,39622
7326,2004,6,2009,520923,703090,1224013,450607
7326,2004,7,2010,520923,446970,967893,0
7326,2004,8,2011,520923,470250,991173,0
7326,2004,9,2012,712630,736491,1449121,191707
7326,2004,10,2013,712630,73106,785736,0
7326,2004,11,2014,712630,82195,794826,0
7326,2004,12,2015,712630,18646,731277,0
7326,2004,13,2016,760707,294695,1055403,48077
7326,2004,14,2017,760707,6611,767318,0
7327,2004,1,2004,8,673666,673673,8
7327,2004,2,2005,594,863724,864318,586
7327,2004,3,2006,113443,1117878,1231322,112849
7327,2004,4,2007,113443,1183228,1296671,0
7327,2004,5,2008,168824,634901,803724,55381
7327,2004,6,2009,606129,826807,1432936,437305
7327,2004,7,2010,606129,643002,1249131,0
7327,2004,8,2011,759914,629669,1389582,153785
7327,2004,9,2012,784778,752231,1537009,24864
7327,2004,10,2013,784778,354770,1139548,0
7327,2004,11,2014,784778,275125,1059903,0
7327,2004,12,2015,841235,531634,1372869,56457
7327,2004,13,2016,841235,5881,847115,0
7327,2004,14,2017,841235,41567,882802,0
7328,2004,1,2004,2016,906897,908912,2016
7328,2004,2,2005,30830,971110,1001940,28814
7328,2004,3,2006,30830,590445,621275,0
7328,2004,4,2007,38338,849010,887348,7508
7328,2004,5,2008,135089,996780,1131869,96751
7328,2004,6,2009,666774,977230,1644004,531685
7328,2004,7,2010,666774,361398,1028172,0
7328,2004,8,2011,666774,419653,1086427,0
7328,2004,9,2012,698047,416292,1114339,31273
7328,2004,10,2013,698047,110629,808676,0
7328,2004,11,2014,698047,32971,731019,0
7328,2004,12,2015,698047,23903,721950,0
7328,2004,13,2016,698047,5688,703735,0
7328,2004,14,2017,765258,22906,788164,67211
7329,2004,1,2004,54006,891321,945327,54006
7329,2004,2,2005,54006,1189227,1243233,0
7329,2004,3,2006,54006,785160,839166,0
7329,2004,4,2007,60932,997846,1058778,6926
7329,2004,5,2008,228317,1005262,1233580,167385
7329,2004,6,2009,476505,1120648,1597153,248188
7329,2004,7,2010,755027,956750,1711776,278522
7329,2004,8,2011,755027,458590,1213617,0
7329,2004,9,2012,755027,374160,1129187,0
7329,2004,10,2013,755027,130475,885502,0
7329,2004,11,2014,866060,203342,1069402,111033
7329,2004,12,2015,866060,98439,964499,0
7329,2004,13,2016,866060,5861,871921,0
7329,2004,14,2017,965619,3895,969514,99559
7330,2004,1,2004,273,715749,716022,273
7330,2004,2,2005,8578,1033119,1041697,8305
7330,2004,3,2006,85784,1291181,1376965,77206
7330,2004,4,2007,475350,1078326,1553676,389566
7330,2004,5,2008,475350,1005173,1480523,0
7330,2004,6,2009,475350,665833,1141182,0
7330,2004,7,2010,475350,345429,820779,0
7330,2004,8,2011,475350,368341,843691,0
7330,2004,9,2012,475350,195295,670645,0
7330,2004,10,2013,475350,111363,586713,0
7330,2004,11,2014,587758,50741,638499,112408
7330,2004,12,2015,939096,344179,1283275,351338
7330,2004,13,2016,939096,9321,948417,0
7330,2004,14,2017,939096,6074,945171,0
7331,2004,1,2004,9217,942295,951512,9217
7331,2004,2,2005,9217,639930,649147,0
7331,2004,3,2006,30981,1031727,1062707,21764
7331,2004,4,2007,163105,1190716,1353820,132124
7331,2004,5,2008,368802,1335809,1704611,205697
7331,2004,6,2009,368802,626404,995206,0
7331,2004,7,2010,368802,617836,986638,0
7331,2004,8,2011,368802,348147,716949,0
7331,2004,9,2012,889841,647986,1537827,521039
7331,2004,10,2013,889841,342520,1232361,0
7331,2004,11,2014,889841,126355,1016197,0
7331,2004,12,2015,889841,8997,898838,0
7331,2004,13,2016,889841,25207,915049,0
7331,2004,14,2017,889841,16987,906828,0
7332,2004,1,2004,112,529124,529236,112
7332,2004,2,2005,5988,920553,926541,5876
7332,2004,3,2006,107669,1183750,1291419,101681
7332,2004,4,2007,107669,617252,724921,0
7332,2004,5,2008,494976,786002,1280978,387307
7332,2004,6,2009,494976,779066,1274043,0
7332,2004,7,2010,537808,754074,1291882,42832
7332,2004,8,2011,537808,431551,969359,0
7332,2004,9,2012,748195,758797,1506992,210387
7332,2004,10,2013,826678,468216,1294894,78483
7332,2004,11,2014,826678,269694,1096372,0
7332,2004,12,2015,826678,27577,854256,0
7332,2004,13,2016,826678,510276,1336955,0
7332,2004,14,2017,826678,74820,901498,0
7333,2004,1,2004,1863,856091,857954,1863
7333,2004,2,2005,3031,1091645,1094676,1168
7333,2004,3,2006,115363,866936,982299,112332
7333,2004,4,2007,237287,954088,1191375,121924
7333,2004,5,2008,237287,595121,832408,0
7333,2004,6,2009,243159,626490,869649,5872
7333,2004,7,2010,474489,674300,1148789,231330
7333,2004,8,2011,611629,674208,1285837,137140
7333,2004,9,2012,611629,253346,864975,0
7333,2004,10,2013,864085,645682,1509767,252456
7333,2004,11,2014,864085,58667,922752,0
7333,2004,12,2015,864085,74777,938862,0
7333,2004,13,2016,864085,12418,876503,0
7333,2004,14,2017,864085,2382,866467,0
7334,2004,1,2004,51,550324,550374,51
7334,2004,2,2005,2849,1084079,1086927,2798
7334,2004,3,2006,43603,844476,888079,40754
7334,2004,4,2007,43603,944480,988084,0
7334,2004,5,2008,65856,740457,806313,22253
7334,2004,6,2009,208958,776149,985107,143102
7334,2004,7,2010,732595,848158,1580752,523637
7334,2004,8,2011,732595,380058,1112653,0
7334,2004,9,2012,732595,712237,1444832,0
7334,2004,10,2013,732595,207782,940377,0
7334,2004,11,2014,806707,124353,931061,74112
7334,2004,12,2015,806707,68701,875408,0
7334,2004,13,2016,869718,56243,925961,63011
7334,2004,14,2017,869718,467,870185,0
7335,2004,1,2004,75,708360,708435,75
7335,2004,2,2005,1287,915749,917035,1212
7335,2004,3,2006,16825,1239018,1255843,15538
7335,2004,4,2007,71880,922349,994228,55055
7335,2004,5,2008,326744,1249737,1576481,254864
7335,2004,6,2009,326744,693604,1020348,0
7335,2004,7,2010,1054939,903718,1958657,728195
7335,2004,8,2011,1054939,638339,1693278,0
7335,2004,9,2012,1054939,176062,1231001,0
7335,2004,10,2013,1054939,180270,1235209,0
7335,2004,11,2014,1054939,377377,1432316,0
7335,2004,12,2015,1054939,53089,1108028,0
7335,2004,13,2016,1054939,63980,1118920,0
7335,2004,14,2017,1054939,22190,1077130,0
7336,2004,1,2004,8,799993,8e+05,8
7336,2004,2,2005,2193,1021326,1023519,2185
7336,2004,3,2006,228041,1170423,1398464,225848
7336,2004,4,2007,639567,1131968,1771534,411526
7336,2004,5,2008,639567,859839,1499406,0
7336,2004,6,2009,639567,639681,1279248,0
7336,2004,7,2010,639567,663056,1302623,0
7336,2004,8,2011,639567,348209,987775,0
7336,2004,9,2012,777608,577794,1355402,138041
7336,2004,10,2013,777608,54721,832329,0
7336,2004,11,2014,777608,19334,796942,0
7336,2004,12,2015,777608,35934,813542,0
7336,2004,13,2016,777608,21669,799277,0
7336,2004,14,2017,777608,497,778104,0
7337,2004,1,2004,419,755088,755508,419
7337,2004,2,2005,10209,878342,888551,9790
7337,2004,3,2006,117462,744795,862257,107253
7337,2004,4,2007,196040,881480,1077520,78578
7337,2004,5,2008,196040,653251,849291,0
7337,2004,6,2009,244157,727168,971326,48117
7337,2004,7,2010,335358,520478,855836,91201
7337,2004,8,2011,335358,442591,777949,0
7337,2004,9,2012,720923,498690,1219613,385565
7337,2004,10,2013,720923,49956,770879,0
7337,2004,11,2014,720923,87444,808367,0
7337,2004,12,2015,720923,94100,815023,0
7337,2004,13,2016,720923,10565,731488,0
7337,2004,14,2017,720923,15017,735940,0
7338,2004,1,2004,64,1102618,1102682,64
7338,2004,2,2005,505,899432,899936,441
7338,2004,3,2006,41801,1319819,1361620,41296
7338,2004,4,2007,119263,1056481,1175744,77462
7338,2004,5,2008,286363,1040888,1327251,167100
7338,2004,6,2009,698042,1014415,1712457,411679
7338,2004,7,2010,698042,774889,1472930,0
7338,2004,8,2011,735509,887376,1622885,37467
7338,2004,9,2012,749897,240123,990020,14388
7338,2004,10,2013,749897,349863,1099760,0
7338,2004,11,2014,749897,75870,825767,0
7338,2004,12,2015,948279,135897,1084176,198382
7338,2004,13,2016,1010279,161217,1171496,62000
7338,2004,14,2017,1010279,14424,1024703,0
7339,2004,1,2004,5891,847978,853869,5891
7339,2004,2,2005,5891,1461273,1467164,0
7339,2004,3,2006,30078,1046420,1076498,24187
7339,2004,4,2007,200357,1288606,1488963,170279
7339,2004,5,2008,507689,1376779,1884468,307332
7339,2004,6,2009,507689,1240599,1748288,0
7339,2004,7,2010,507689,742052,1249741,0
7339,2004,8,2011,695289,720078,1415367,187600
7339,2004,9,2012,695289,255916,951205,0
7339,2004,10,2013,695289,82654,777944,0
7339,2004,11,2014,973600,179329,1152929,278311
7339,2004,12,2015,973600,6645,980245,0
7339,2004,13,2016,1166000,301329,1467329,192400
7339,2004,14,2017,1166000,874,1166874,0
7340,2004,1,2004,24028,1408710,1432738,24028
7340,2004,2,2005,24028,1531968,1555997,0
7340,2004,3,2006,116627,1750726,1867353,92599
7340,2004,4,2007,116627,1013270,1129896,0
7340,2004,5,2008,404203,924351,1328554,287576
7340,2004,6,2009,404203,837055,1241257,0
7340,2004,7,2010,404203,608896,1013099,0
7340,2004,8,2011,687210,814714,1501923,283007
7340,2004,9,2012,1278523,683862,1962385,591313
7340,2004,10,2013,1278523,190300,1468823,0
7340,2004,11,2014,1278523,62594,1341117,0
7340,2004,12,2015,1363727,51471,1415198,85204
7340,2004,13,2016,1363727,142829,1506556,0
7340,2004,14,2017,1363727,176078,1539806,0
7341,2004,1,2004,12,1202604,1202615,12
7341,2004,2,2005,376,860659,861035,364
7341,2004,3,2006,20497,1183769,1204266,20121
7341,2004,4,2007,237273,1186078,1423350,216776
7341,2004,5,2008,845785,1360728,2206513,608512
7341,2004,6,2009,845785,815623,1661407,0
7341,2004,7,2010,845785,749693,1595478,0
7341,2004,8,2011,845785,613487,1459272,0
7341,2004,9,2012,892575,872338,1764913,46790
7341,2004,10,2013,892575,179338,1071913,0
7341,2004,11,2014,965528,301217,1266745,72953
7341,2004,12,2015,965528,25476,991004,0
7341,2004,13,2016,965528,4512,970040,0
7341,2004,14,2017,1053074,21922,1074996,87546
7342,2004,1,2004,8,870423,870431,8
7342,2004,2,2005,9276,1065827,1075103,9268
7342,2004,3,2006,72544,1105639,1178184,63268
7342,2004,4,2007,80264,928083,1008347,7720
7342,2004,5,2008,239252,973385,1212637,158988
7342,2004,6,2009,363836,1051987,1415823,124584
7342,2004,7,2010,363836,541395,905232,0
7342,2004,8,2011,628290,508267,1136558,264454
7342,2004,9,2012,628290,257993,886283,0
7342,2004,10,2013,642811,1039177,1681988,14521
7342,2004,11,2014,642811,34897,677708,0
7342,2004,12,2015,1000554,74299,1074853,357743
7342,2004,13,2016,1000554,9723,1010276,0
7342,2004,14,2017,1046114,58902,1105016,45560
7343,2004,1,2004,6,938642,938648,6
7343,2004,2,2005,1864,1003314,1005178,1858
7343,2004,3,2006,9969,1316206,1326174,8105
7343,2004,4,2007,103016,917564,1020580,93047
7343,2004,5,2008,239894,919736,1159630,136878
7343,2004,6,2009,332930,820131,1153061,93036
7343,2004,7,2010,332930,666456,999386,0
7343,2004,8,2011,332930,292682,625612,0
7343,2004,9,2012,562941,507064,1070005,230011
7343,2004,10,2013,562941,103343,666284,0
7343,2004,11,2014,562941,43596,606538,0
7343,2004,12,2015,689345,40446,729791,126404
7343,2004,13,2016,799418,16158,815575,110073
7343,2004,14,2017,799418,1354,800772,0
7344,2004,1,2004,15,1383303,1383317,15
7344,2004,2,2005,3146,882105,885251,3131
7344,2004,3,2006,54901,1136021,1190922,51755
7344,2004,4,2007,126764,1043059,1169822,71863
7344,2004,5,2008,529482,1924481,2453962,402718
7344,2004,6,2009,529482,825367,1354849,0
7344,2004,7,2010,650913,727982,1378895,121431
7344,2004,8,2011,650913,398607,1049520,0
7344,2004,9,2012,650913,237923,888836,0
7344,2004,10,2013,754814,458618,1213432,103901
7344,2004,11,2014,788278,138686,926964,33464
7344,2004,12,2015,811855,163560,975415,23577
7344,2004,13,2016,811855,14049,825905,0
7344,2004,14,2017,1001269,10721,1011990,189414
7345,2004,1,2004,10470,704530,715000,10470
7345,2004,2,2005,43698,894565,938264,33228
7345,2004,3,2006,58777,1241548,1300326,15079
7345,2004,4,2007,64571,945222,1009793,5794
7345,2004,5,2008,75392,739236,814629,10821
7345,2004,6,2009,459604,998633,1458236,384212
7345,2004,7,2010,459604,599441,1059045,0
7345,2004,8,2011,530872,495570,1026442,71268
7345,2004,9,2012,792231,594244,1386476,261359
7345,2004,10,2013,792231,151970,944201,0
7345,2004,11,2014,955031,1599771,2554802,162800
7345,2004,12,2015,955031,20531,975561,0
7345,2004,13,2016,955031,10339,965370,0
7345,2004,14,2017,955031,714,955745,0
7346,2004,1,2004,1306,755423,756729,1306
7346,2004,2,2005,42934,1133617,1176552,41628
7346,2004,3,2006,54168,1044105,1098273,11234
7346,2004,4,2007,83858,938332,1022190,29690
7346,2004,5,2008,211536,878289,1089824,127678
7346,2004,6,2009,211536,848271,1059806,0
7346,2004,7,2010,359731,531807,891538,148195
7346,2004,8,2011,424610,357678,782288,64879
7346,2004,9,2012,782251,403965,1186216,357641
7346,2004,10,2013,795980,630100,1426080,13729
7346,2004,11,2014,955028,160222,1115250,159048
7346,2004,12,2015,955028,37820,992848,0
7346,2004,13,2016,955028,20910,975938,0
7346,2004,14,2017,955028,9617,964645,0
7347,2004,1,2004,37,558794,558831,37
7347,2004,2,2005,108617,937451,1046068,108580
7347,2004,3,2006,108617,1070235,1178853,0
7347,2004,4,2007,146441,946777,1093218,37824
7347,2004,5,2008,198924,812897,1011821,52483
7347,2004,6,2009,546483,942826,1489309,347559
7347,2004,7,2010,546483,480139,1026622,0
7347,2004,8,2011,546483,380959,927442,0
7347,2004,9,2012,546483,190145,736628,0
7347,2004,10,2013,591960,220698,812658,45477
7347,2004,11,2014,591960,63064,655024,0
7347,2004,12,2015,591960,14892,606852,0
7347,2004,13,2016,591960,1281,593241,0
7347,2004,14,2017,591960,1194,593154,0
7348,2004,1,2004,495,791303,791799,495
7348,2004,2,2005,136305,1893115,2029420,135810
7348,2004,3,2006,136305,1577892,1714198,0
7348,2004,4,2007,224842,1347313,1572155,88537
7348,2004,5,2008,224842,773106,997948,0
7348,2004,6,2009,260608,848836,1109444,35766
7348,2004,7,2010,776344,955512,1731856,515736
7348,2004,8,2011,930716,885774,1816490,154372
7348,2004,9,2012,930716,515352,1446067,0
7348,2004,10,2013,930716,129023,1059738,0
7348,2004,11,2014,930716,62156,992871,0
7348,2004,12,2015,930716,70906,1001621,0
7348,2004,13,2016,1088754,90618,1179372,158038
7348,2004,14,2017,1088754,9909,1098663,0
7349,2004,1,2004,5235,1085088,1090324,5235
7349,2004,2,2005,6149,768082,774231,914
7349,2004,3,2006,19740,651651,671390,13591
7349,2004,4,2007,52139,679875,732014,32399
7349,2004,5,2008,541864,929068,1470932,489725
7349,2004,6,2009,789477,785564,1575041,247613
7349,2004,7,2010,789477,566930,1356407,0
7349,2004,8,2011,789477,606768,1396245,0
7349,2004,9,2012,789477,454863,1244340,0
7349,2004,10,2013,789477,146035,935512,0
7349,2004,11,2014,789477,29283,818760,0
7349,2004,12,2015,789477,79512,868990,0
7349,2004,13,2016,789477,18559,808036,0
7349,2004,14,2017,789477,2412,791889,0
7350,2004,1,2004,64,812435,812499,64
7350,2004,2,2005,31164,956143,987308,31100
7350,2004,3,2006,31164,957158,988322,0
7350,2004,4,2007,31164,832100,863264,0
7350,2004,5,2008,121703,634343,756046,90539
7350,2004,6,2009,245558,738360,983918,123855
7350,2004,7,2010,245558,496397,741955,0
7350,2004,8,2011,536806,558682,1095488,291248
7350,2004,9,2012,859370,1344739,2204108,322564
7350,2004,10,2013,859370,315153,1174523,0
7350,2004,11,2014,859370,25988,885358,0
7350,2004,12,2015,859370,545560,1404930,0
7350,2004,13,2016,859370,1592666,2452036,0
7350,2004,14,2017,859370,240,859609,0
7351,2004,1,2004,1331,1150230,1151561,1331
7351,2004,2,2005,6832,812587,819418,5501
7351,2004,3,2006,15356,764562,779918,8524
7351,2004,4,2007,214825,969724,1184549,199469
7351,2004,5,2008,214825,733804,948629,0
7351,2004,6,2009,214825,709189,924014,0
7351,2004,7,2010,839663,790494,1630157,624838
7351,2004,8,2011,839663,303203,1142865,0
7351,2004,9,2012,839663,446362,1286025,0
7351,2004,10,2013,839663,251487,1091150,0
7351,2004,11,2014,839663,145296,984958,0
7351,2004,12,2015,839663,3831,843494,0
7351,2004,13,2016,839663,11414,851077,0
7351,2004,14,2017,839663,5196,844859,0
7352,2004,1,2004,73,1739453,1739525,73
7352,2004,2,2005,36066,1874802,1910868,35993
7352,2004,3,2006,42646,1693720,1736366,6580
7352,2004,4,2007,112040,1873947,1985987,69394
7352,2004,5,2008,523503,1679055,2202558,411463
7352,2004,6,2009,523503,1424874,1948377,0
7352,2004,7,2010,577207,830946,1408153,53704
7352,2004,8,2011,819678,645294,1464972,242471
7352,2004,9,2012,819678,517982,1337659,0
7352,2004,10,2013,839200,160842,1000042,19522
7352,2004,11,2014,1149446,200676,1350122,310246
7352,2004,12,2015,1149446,23028,1172474,0
